time_years,C,C+,C2,C2+,C2H,C2H+,C2H2,C2H2+,C2H3,C2H4,C2H5,C2N,C2N+,C2N2+,C2NH+,C3+,C3H2,C3H5+,C3N,C4H,C4N,C4N+,CH,CH+,CH2,CH2+,CH2CO,CH2OH,CH3,CH3+,CH3CCH,CH3CHO,CH3CN,CH3CNH+,CH3OH,CH3OH2+,CH4,CH4+,CH5+,CL,CL+,CN,CN+,CO,CO+,CO2,CS,CS+,E-,H,H+,H2,H2+,H2CL+,H2CN,H2CO,H2CO+,H2COH+,H2CS,H2CS+,H2CSH+,H2NO+,H2O,H2O+,H2S,H2S+,H2S2,H2S2+,H2SIO,H3+,H3O+,H3S+,HC3N,HCL,HCL+,HCN,HCN+,HCNH+,HCO,HCO+,HCO2+,HCOOH,HCS,HCS+,HE,HE+,HEH+,HNC,HNCO,HNO,HNO+,HNS+,HOC+,HOSO+,HS,HS+,HS2,HS2+,HSO+,MG,MG+,N,N+,N2,N2+,N2H+,NCCN,NH,NH+,NH2,NH2+,NH2CHO,NH3,NH3+,NH4+,NO,NO+,NO2,NS,NS+,O,O+,O2,O2+,O2H,O2H+,OCN,OCS,OCS+,OCSH+,OH,OH+,S,S+,S2,S2+,SI,SI+,SIC,SIC+,SIC2,SIC2+,SIC3,SIC3+,SIH,SIH+,SIH2,SIH2+,SIH3,SIH3+,SIH4,SIH4+,SIH5+,SIO,SIO+,SIOH+,SIS,SIS+,SISH+,SO,SO+,SO2,SO2+
0.0,1e-10,0.000177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001823239,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000000014901161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.256e-06,0.0,6.18e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51e-06,0.0,0.0,0.0,1.78e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-09,1.0000000001655878e-10,0.000177,6.766636708586225e-40,1.4459053827681244e-33,1.2431491202037921e-51,6.2821532623452306e-43,1.1072992680049522e-66,1.8160448635457277e-54,-1.7516574345315046e-124,-8.869951237485789e-104,-1.3173562267410184e-116,1.3729223514224553e-68,4.267039340266531e-59,-3.910421847658321e-85,-2.2176488853518046e-70,7.28730979227536e-64,1.622844402520125e-145,-1.2545441023855763e-126,-3.253378435807839e-97,-2.7575468414720044e-116,-8.274678111927516e-133,-7.282761604421418e-117,1.5768167443150434e-29,4.865989973103365e-23,7.884000000634885e-30,3.2264906072618486e-22,-1.73241717620251e-102,-3.875181638344042e-99,9.826722074877938e-49,2.0350121558153866e-33,-2.1807505877627984e-138,-4.395449323338208e-132,-4.39027204188579e-99,-8.331670925790111e-88,-3.875181638343916e-99,-2.501702095613153e-86,-1.0817389716397759e-64,-2.887681815037294e-63,2.922816829004049e-51,9.018844574574292e-25,3.3899999999732734e-08,1.8919173768094685e-34,2.9225482225109906e-28,4.582722886760628e-34,4.5835827467963265e-27,3.651818799616349e-61,3.515047701120809e-50,6.58986529976959e-36,0.000182323900000199,0.49999999999999994,9.040021058153829e-17,0.24999999999999992,8.858423378720828e-17,1.3696395429499097e-30,-2.297135374115706e-65,-3.1684345116824556e-64,2.8579775837092814e-49,-5.658342329266623e-68,-2.5689404570239905e-80,-5.056913501343184e-66,-1.1282954472322865e-72,-1.896254099974897e-81,4.35581960296198e-41,1.4579046019154928e-41,1.3170355705435947e-40,2.870053426577427e-25,0.0,-1.5843997891317047e-74,-5.941851899950767e-93,7.263340231487506e-28,-4.657226125224397e-53,6.222169841724192e-42,-3.0985858465530596e-103,1.2824738369064975e-41,2.6726759999740844e-19,2.9422411258720777e-46,7.032213168532931e-38,1.6632590586518225e-49,2.080211237149579e-45,1.287977725670889e-36,-1.3553063656055013e-70,-3.8626553376776364e-100,3.685452523094041e-62,9.39856209545547e-46,0.10000000149011609,1.9193250940158403e-17,1.8158429537015004e-29,2.942036021332861e-46,-1.6088609906847073e-82,7.591268618041448e-81,-1.6060914132899666e-57,-1.0486955741539425e-74,1.3551362390796754e-38,-1.6589141337059494e-96,1.35578890847064e-37,2.309279070455616e-35,-4.008843517973826e-86,1.0061028991322046e-57,-1.7100259672986472e-73,2.2559999999998895e-06,1.102818571070859e-19,6.179999999999996e-05,4.9270550832978424e-20,1.7840775804152427e-50,3.2757492181319817e-43,1.718646079666833e-54,-1.4666650258571768e-91,3.299667929235056e-45,3.0225505276689085e-31,-1.6126037029026473e-66,8.737589065572912e-43,-3.726590355181911e-145,-3.878098613082002e-70,-6.167894957028083e-55,-4.051080860469842e-69,4.223808707860846e-40,4.184141110559842e-45,-3.114821301274388e-98,8.807768757637037e-54,2.2094397288171424e-40,0.0003339999999999993,6.841531638266582e-19,1.292377093485887e-28,7.107325125896391e-43,-1.0443734996493305e-86,2.2865707206444656e-55,1.3513916367764243e-61,-8.531388263133761e-78,1.6499213298719807e-62,-1.7897308186672544e-91,7.292090122391222e-24,4.340652787314528e-30,1.9330204077852428e-22,3.51e-06,3.6970431454620753e-65,3.140744499935683e-57,4.1606872820808846e-22,1.7799999999999997e-06,7.760531105118574e-51,4.116637445253263e-46,-1.7148754297793894e-98,2.326101071324297e-68,0.0,0.0,1.9887947645759846e-38,3.3687427647081604e-25,1.5055590952472298e-56,4.2100559999933555e-26,-5.431439092814024e-77,4.780650232274877e-44,-5.431439092814125e-77,-3.4847929019918437e-102,1.3762678171924658e-64,4.567154075188e-44,1.909267011663528e-29,1.637698135927691e-40,6.451999576366019e-62,3.081993561568159e-55,9.410275735557239e-59,5.985235740579384e-49,7.382550433990297e-40,8.83685285192907e-70,-1.5726871256530055e-83
1.4460841682246074e-09,1.0000000002394537e-10,0.00017699999999999997,9.785126217146998e-40,2.0909008829152326e-33,2.599622995345403e-51,1.3136983983039491e-42,3.349092650362914e-66,5.491706112130414e-54,-3.2829889408145976e-124,-1.8616741466753752e-103,-2.8306603856960005e-116,4.151706939527323e-68,1.290349510352219e-58,-1.8490389870309327e-85,-1.0471041080811142e-70,2.2036770402284315e-63,4.380361926146493e-145,-2.8495424212102535e-126,-1.5383566861957358e-97,-5.072553674035712e-116,-1.64989996040717e-132,-1.3436055658042577e-116,2.2802205314885617e-29,7.036631062806801e-23,1.1400927583610449e-29,4.6657769860708e-22,-3.591270359876715e-102,-7.726918737909153e-99,2.6509056551906927e-48,4.25553484267165e-33,-3.845890302123099e-138,-8.014478401654798e-132,-8.359855963831917e-99,-1.532509533884312e-87,-7.726918737908693e-99,-4.6014396606740565e-86,-5.107631288375293e-65,-1.3634725693421956e-63,8.838576265565373e-51,1.30420094408697e-24,3.389999999961351e-08,2.7358812795397203e-34,4.226250715486211e-28,6.627177870066315e-34,6.628246443921716e-27,1.1043073279036026e-60,7.350525153531997e-50,9.52949988166622e-36,0.00018232390000028778,0.49999999999999994,1.3072631332643002e-16,0.24999999999999986,1.281002580332105e-16,2.864134634412313e-30,3.326434744858729e-65,3.278753385005289e-64,8.642502871965932e-49,-2.671691359354528e-68,-3.878990879787243e-80,7.322812996768329e-66,-5.3274565519543224e-73,-3.487824884380477e-81,9.108713201478906e-41,4.408692629658031e-41,2.7541313419091914e-40,4.150338822127724e-25,0.0,-7.481037697216155e-75,-1.0928988322931743e-92,1.5188802357225867e-27,-2.198995760911773e-53,1.3011549087238858e-41,-1.4635917629991196e-103,2.691889715581844e-41,3.8649144503396765e-19,6.152822822786741e-46,1.4705478821954872e-37,5.029682973421838e-49,4.350053410194257e-45,2.6933667558306594e-36,-6.399330573739669e-71,-8.007194103468126e-100,1.1144780911666449e-61,1.9653891688071913e-45,0.10000000149011608,2.7755056321325123e-17,3.797217100730238e-29,6.152266344784347e-46,-7.59653582022074e-83,2.390351250142249e-80,-7.583458725360386e-58,-1.9288905003276605e-74,2.8338059138930807e-38,-3.0512875111722234e-96,2.8351707496338055e-37,3.3686350122647997e-35,-7.373560420911769e-86,3.0424476541916943e-57,-3.1452910882083197e-73,2.2559999999998404e-06,1.5947684760496585e-19,6.179999999999993e-05,7.124936351918663e-20,3.730800194009237e-50,6.852495033842152e-43,5.201628493449418e-54,-6.926806134984982e-92,4.773732370103895e-45,6.3206350131411144e-31,-2.966096189200141e-66,2.6422404088641897e-42,-8.957780884669996e-145,-7.133078234060629e-70,-2.91228609061553e-55,-7.451248561021677e-69,8.832657374435948e-40,1.1090821587312522e-44,1.4218340980737856e-99,2.663462695364035e-53,4.620290705348591e-40,0.00033399999999999896,9.893430588463305e-19,1.8688860542750602e-28,1.4963486615031026e-42,-5.473773982195472e-87,6.914572784918046e-55,4.086598402732778e-61,-4.0282536051456575e-78,4.989349788908465e-62,-3.29218998087034e-91,1.0544976079256538e-23,9.0769969720034e-30,2.795310208553546e-22,3.51e-06,1.117993615201615e-64,9.49758791520119e-57,6.016704007548556e-22,1.7799999999999995e-06,1.6228507739089882e-50,8.608565728803431e-46,-3.154542120581989e-98,7.03411227142541e-68,0.0,0.0,4.158886909550892e-38,4.871485578831234e-25,4.552799461659352e-56,6.088095328925123e-26,-2.564554784456365e-77,9.997101774497419e-44,-2.5645547844565726e-77,-7.314056696609992e-102,4.161823602263799e-64,9.550647279644518e-44,2.7609607985326917e-29,3.424687886669389e-40,1.9510798568251718e-61,9.319925516197238e-55,2.8456603555804467e-58,1.2516865404676603e-48,1.543808989539496e-39,2.67265428036304e-69,-7.449945338916863e-84
2.0911594215898465e-09,1.0000000003462701e-10,0.00017699999999999997,1.4150116108228568e-39,3.023618664410656e-33,5.436226119873014e-51,2.7471527829267064e-42,1.0129885465307813e-65,1.6606878295302463e-53,-2.038333285026628e-124,-2.2636520628203564e-103,-3.768579468181762e-116,1.255473078606317e-67,3.902007284508319e-58,3.022359426954749e-84,1.7149749818291038e-69,6.663902916597018e-63,1.0165302809360556e-144,-4.540256787437989e-126,2.51453151356413e-96,-2.597544955187593e-116,-1.5748069613625828e-132,-7.104291320479487e-117,3.297413397976705e-29,1.0175560777483622e-22,1.6486700882590666e-29,6.747106231990311e-22,-4.142935441945897e-102,-7.375961172485171e-99,7.345709670614076e-48,8.899001780121648e-33,-1.0458516530891075e-138,-3.732853466658399e-132,-5.888819631613255e-99,-7.841082953580823e-88,-7.375961172483647e-99,-2.3535445793244056e-86,8.365414875899646e-64,2.2331317387374506e-62,2.6727788627355945e-50,1.8859845645066277e-24,3.38999999994411e-08,3.956334498408661e-34,6.111514250696364e-28,9.583822650020267e-34,9.585002245713315e-27,3.339417292230435e-60,1.537112003729154e-49,1.3780458911934556e-35,0.00018232390000041615,0.4999999999999999,1.8904125207234012e-16,0.24999999999999978,1.852437550856836e-16,5.9893621254246124e-30,4.693937956337625e-64,5.608304490466246e-63,2.613486414924583e-48,4.37576736411617e-67,2.951521460692275e-80,1.0333234381191924e-64,8.725450048644769e-72,-1.7839528400003724e-81,1.904777142982988e-40,1.333185359125207e-40,5.759327703923174e-40,6.001739263437064e-25,0.0,1.2252643062633293e-73,-5.589959474221434e-93,3.1762207151791753e-27,3.601573906477427e-52,2.720922346321304e-41,2.3958895406544507e-102,5.65950865072814e-41,5.588991598143737e-19,1.286691919150541e-45,3.0751500587366523e-37,1.5209723753792555e-48,9.096655423327165e-45,5.6322592672403706e-36,1.0480994287343561e-69,-9.237088100267557e-100,3.370173426319156e-61,4.1099420813012794e-45,0.10000000149011606,4.0136147534450413e-17,7.940586315922751e-29,1.2865369731380899e-45,1.244180892470224e-81,7.597580384592986e-80,1.2420390957932702e-56,-9.865890060188846e-75,5.92593993580594e-38,-1.5607192027800038e-96,5.928794024907828e-37,4.932439938360886e-35,-3.771429039514818e-86,9.200338987668452e-57,-1.6087536372669678e-73,2.2559999999997693e-06,2.306169445199098e-19,6.179999999999989e-05,1.0303257658098877e-19,7.80172686360646e-50,1.4336860263021054e-42,1.5745681417033493e-53,1.1341101798806422e-90,6.907683082745141e-45,1.3217455458084727e-30,-1.517048854980236e-66,7.990115266153342e-42,-1.653635430843122e-144,-3.6484271989926205e-70,4.769819832049741e-54,-3.811164973148172e-69,1.84704946862251e-39,3.027219179346016e-44,3.419157474279444e-97,8.054291302144836e-53,9.661764438966681e-40,0.0003339999999999985,1.4306733343318464e-18,2.7025665353217003e-28,3.159626788944372e-42,7.732909639461578e-86,2.090961646899329e-54,1.2357843715821251e-60,6.5975805557372145e-77,1.5087756532720055e-61,-1.6855761768986967e-91,1.5248922962519084e-23,1.8981447737627484e-29,4.0422538378663776e-22,3.51e-06,3.380842142380209e-64,2.8720634935056045e-56,8.70066041020513e-22,1.7799999999999993e-06,3.393639686323148e-50,1.8001945472884107e-45,-1.61537274673565e-98,2.1271102987991465e-67,0.0,0.0,8.696895544231714e-38,7.04457817121031e-25,1.3767631575191958e-55,8.803898269791808e-26,4.200296224553452e-76,2.0905533564181827e-43,4.20029622455343e-76,-8.893237455949492e-102,1.2585323495867997e-63,1.9971926057628958e-43,3.9925816999567864e-29,7.161568340225554e-40,5.900050927879205e-61,2.8183385166801393e-54,8.60525566612356e-58,2.6177129698983318e-48,3.228350713608757e-39,8.083510310348073e-69,1.2146704431068167e-82
3.023992532794805e-09,1.0000000005007356e-10,0.00017699999999999997,2.0462258885854678e-39,4.372407081980231e-33,1.1368015470203744e-50,5.744734425126201e-42,3.0638996725596047e-65,5.02190760136759e-53,1.6555641382115113e-123,2.9915509639373627e-103,2.6616028027973605e-116,3.796541215551379e-67,1.1799640892682993e-57,1.9146729874543013e-83,1.0862602031937057e-68,2.015159266535949e-62,2.0906044074151102e-144,-1.6318674549038975e-126,1.59296261217876e-95,2.8789073881746916e-115,5.1422013426111344e-132,7.496092916540663e-116,4.7683845446146124e-29,1.4714717342961669e-22,2.3841157134359958e-29,9.756883503340988e-22,7.064369915166251e-102,2.4078118008427354e-98,2.0811020370285014e-47,1.860923141514041e-32,2.714355797762477e-137,4.759443841507898e-131,3.816133416071859e-98,8.701491746801512e-87,2.4078118008432188e-98,2.613119939500232e-85,5.298629615182271e-63,1.414459193687931e-61,8.08246332265415e-50,2.727292895107157e-24,3.3899999999191784e-08,5.721234283716647e-34,8.837764001986447e-28,1.385977884211937e-33,1.386072000006366e-26,1.0098373455005143e-59,3.2143462815532407e-49,1.9927703467514475e-35,0.00018232390000060176,0.49999999999999983,2.7336956176446666e-16,0.24999999999999967,2.6787806148847835e-16,1.2524711037809044e-29,2.4499121676926217e-63,2.9859271647356114e-62,7.90316340322653e-48,2.7715984105368937e-66,5.068387739065991e-79,5.3932363140618754e-64,5.526674880368212e-71,1.9807072183241683e-80,3.983192668577135e-40,4.031542570764196e-40,1.2043672390063976e-39,8.679020130647904e-25,0.0,7.760788728448769e-73,6.206483059755949e-92,6.641983873539231e-27,2.2812265104278753e-51,5.68988239991051e-41,1.5176139417802075e-101,1.1926677054965714e-40,8.082152266342899e-19,2.6907945878687264e-45,6.4306290180831015e-37,4.59940910568932e-48,1.9022557449990824e-44,1.1777952031490876e-35,6.638631510903591e-69,1.5751566898375187e-99,1.0191379277278658e-60,8.594544117172885e-45,0.10000000149011605,5.804024752309585e-17,1.6605031887213132e-28,2.690353912708773e-45,7.880605841476829e-81,2.4036266022657976e-79,7.867039760650494e-56,1.0954011351361418e-73,1.239208512857071e-37,1.732773982358597e-95,1.2398053483837034e-36,7.260514431311445e-35,4.1873846407585035e-85,2.782175639781712e-56,1.7861850777991436e-72,2.2559999999996664e-06,3.3349151239457663e-19,6.179999999999984e-05,1.4899377780476725e-19,1.6314741992110178e-49,3.0002435313156064e-42,4.765951648298528e-53,7.18362210171334e-90,9.998426772647849e-45,2.7639806510388514e-30,1.6844536792981821e-65,2.41620489007365e-41,-1.8201651609184423e-144,4.050816774203483e-69,3.0211901056279763e-53,4.231503099977537e-68,3.862474898452013e-39,8.471238180830923e-44,1.9714570254193087e-96,2.4356116754602595e-52,2.020428973570587e-39,0.0003339999999999979,2.0688740586601324e-18,3.9081386803416353e-28,6.699585219360398e-42,4.963137612601889e-85,6.323052406565791e-54,3.7370028966175107e-60,4.178888502696941e-76,4.562526316857584e-61,1.8686326534355884e-90,2.2051226078573583e-23,3.9693233271592694e-29,5.8454392788847405e-22,3.51e-06,1.022374700506736e-63,8.685098558052777e-56,1.258188727228716e-21,1.7799999999999988e-06,7.096641605438002e-50,3.764512580169396e-45,1.7903476644186726e-97,6.432365661218044e-67,0.0,0.0,1.8186595055896083e-37,1.0187052965057326e-24,4.1633215077153205e-55,1.2731177906587204e-25,2.660455497514709e-75,4.37168034756453e-43,2.660455497514714e-75,1.175358805756417e-101,3.805792427379002e-63,4.176448139265996e-43,5.77360918688063e-29,1.497598110805938e-39,1.7841709976827054e-60,8.522634629221861e-54,2.602222887708688e-57,5.474771426848824e-48,6.750996010953692e-39,2.444845283359147e-68,7.696592554270378e-82
4.372947726504e-09,1.0000000007241054e-10,0.0001769999999999999,2.959014862765067e-39,6.32286865959707e-33,2.377233266055258e-50,1.2013155519334406e-41,9.256825395879066e-65,1.518621101284592e-52,-4.3187962717602736e-119,-2.0334185029337126e-99,-2.418265140730919e-111,1.1480712276651603e-66,3.568202593024707e-57,-7.57546597712993e-83,-4.271284789417225e-68,6.093826566010284e-62,2.98438381589273e-139,-2.7133133071762095e-120,-6.302608534474954e-95,-6.783441230201704e-113,-1.96702794243526e-128,-2.1541147179492548e-113,6.895584171189254e-29,2.127871978921257e-22,3.447631988789823e-29,1.4109274765247309e-21,-3.617835323034044e-98,-9.186200782716493e-95,5.999983106804972e-47,3.891486960199666e-32,-3.316935591691039e-132,-7.454025065041262e-126,-6.586631737255564e-95,-2.0410385490591245e-84,-9.186200782715085e-95,-6.115953120503066e-83,-2.0834744554992614e-62,-5.561795818408154e-61,2.4441308735227376e-49,3.943896070729992e-24,3.389999999883125e-08,8.273473315477132e-34,1.2780150606144655e-27,2.0044005736241854e-33,2.0043767752579682e-26,3.053739927351738e-59,6.721710610460595e-49,2.88171365020132e-35,0.00018232390000087024,0.4999999999999997,3.9531539534480915e-16,0.24999999999999956,3.8737422372606527e-16,2.619116748914455e-29,-6.30823136950702e-63,-8.141724663147532e-62,2.3899107117694283e-47,-1.08982037219158e-65,-4.886516438268915e-77,-1.3886939681320635e-63,-2.1731444442953927e-70,-4.635804241173867e-78,8.329490876900447e-40,1.2191354630458089e-39,2.518523898896813e-39,1.2550593606589828e-24,0.0,-3.051620188842966e-72,-1.4526145114172113e-89,1.388944715502837e-26,-8.970012083727621e-51,1.1898451188269856e-40,-5.976850826025781e-101,2.521801087524859e-40,1.168747243738622e-18,5.627233228277104e-45,1.3447470457772551e-36,1.3908578791468606e-47,3.977920252206526e-44,2.4629575357577874e-35,-2.610376683004212e-68,-8.063008538184923e-96,3.0818654808530703e-60,1.7972561940189035e-44,0.10000000149011602,8.393108306298637e-17,3.472376887591047e-28,5.62595893229672e-45,-3.0987335170235912e-80,-1.8787890008232666e-77,-3.0933991604783653e-55,-2.5637636792204217e-71,2.5913825569858595e-37,-4.066825660454448e-93,2.5926306352056554e-36,1.0766546588847878e-34,-9.800487065673405e-83,8.413278359721097e-56,-4.1805291955685136e-70,2.2559999999995177e-06,4.822567963110825e-19,6.179999999999978e-05,2.1545754324663335e-19,3.41169905926074e-49,6.280572240508923e-42,1.4352709972514042e-52,-2.8276173024512972e-89,1.447808919259629e-44,5.77992417944252e-30,-3.9423961550575093e-63,7.306585545659187e-41,-6.883300894339926e-137,-9.48085280308599e-67,-1.1879623369365575e-52,-9.903745404062037e-66,8.077050774550781e-39,2.4188594534310106e-43,8.768749347919006e-94,7.36527151942979e-52,4.225039083728864e-39,0.000333999999999997,2.991766022240819e-18,5.651497472950421e-28,1.4289020981263995e-41,-2.916026054596448e-84,1.912086326216664e-53,1.1300666394384358e-59,-1.64318148244601e-75,1.3797045410355516e-60,-4.402482449299063e-88,3.1887928922162783e-23,8.300487872815886e-29,8.452997197515604e-22,3.5099999999999994e-06,3.0915128781697976e-63,2.6263673186415024e-55,1.8194467990822126e-21,1.779999999999998e-06,1.4840208960610194e-49,7.872252776317995e-45,-4.218516412306167e-95,1.9451425711508276e-66,0.0,0.0,3.8031069597755675e-37,1.4731336013320096e-24,1.2589853151617303e-54,1.841035481352746e-25,-1.0461178607373843e-74,9.14188054685074e-43,-1.0461178607375846e-74,-7.985412254841567e-98,1.1508687882455966e-62,8.73361889031332e-43,8.349124839144843e-29,3.1317163991782225e-39,5.395319737201602e-60,2.577238347992838e-53,7.869102581180097e-57,1.1450785896325042e-47,1.411740891340443e-38,7.387898674924022e-68,-3.0689441147796515e-81
6.3236504757711994e-09,1.0000000010471172e-10,0.00017699999999999988,4.278984547987549e-39,9.143400269151077e-33,4.97117374321781e-50,2.5121423352421407e-41,2.7933931465651703e-64,4.592298818621553e-52,-4.201167799948626e-118,-2.0196001819500617e-98,-2.4161432386426813e-110,3.4717588128460656e-66,1.07902179835965e-56,-1.1637313348438354e-81,-6.576332027456963e-67,1.8427685973105586e-61,3.170786525729799e-138,-2.738741539232703e-119,-9.681969415241512e-94,-6.6892798049323085e-112,-1.935407321924233e-127,-2.125835570915936e-112,9.971801651156425e-29,3.0770819806547706e-22,4.9855660376368286e-29,2.0403198862849842e-21,-3.5929486131572414e-97,-9.038847409100762e-94,1.753066342918618e-46,8.137719620718726e-32,-2.933222031473435e-131,-7.175481691280351e-125,-6.482751493641868e-94,-2.0126251413413542e-83,-9.038847409098948e-94,-6.030754744235918e-82,-3.2078451702581525e-61,-8.563282259493566e-60,7.391033511358638e-49,5.703207745535685e-24,3.389999999830989e-08,1.1964320698343634e-33,1.8481173459838673e-27,2.8988663079969497e-33,2.8984975219189915e-26,9.234482087993573e-59,1.4056168773267872e-48,4.167200488704142e-35,0.00018232390000125844,0.4999999999999996,5.716593346692553e-16,0.24999999999999936,5.601757320936663e-16,5.476990665657496e-29,-1.1500994364615688e-61,-1.4471421770020067e-60,7.227072147052455e-47,-1.6779543449851702e-64,-4.8844336038060306e-76,-2.531828743529557e-62,-3.345906422497637e-69,-4.571225100974232e-77,1.7418293324270104e-39,3.686656537291246e-39,5.266634979660382e-39,1.8149214716221014e-24,0.0,-4.698461769289214e-71,-1.4323788432826203e-88,2.9045048278394427e-26,-1.381078124187512e-49,2.48815583045524e-40,-9.197011131472661e-100,5.357382058136306e-40,1.6901068857945922e-18,1.1768508569621268e-44,2.812080454389554e-36,4.2059438411354573e-47,8.31846610555843e-44,5.150436855843035e-35,-4.019096182027857e-67,-8.007508011314231e-95,9.319538183804946e-60,3.7583492338059864e-44,0.10000000149011598,1.2137141043932853e-16,7.261293643544237e-28,1.1764777027731412e-44,-4.771000322209809e-79,-1.874409334298574e-76,-4.7627872403141576e-54,-2.52804913100152e-70,5.418994049016125e-37,-4.010004343084541e-92,5.421603979499393e-36,1.6128156481300987e-34,-9.663961234286278e-82,2.5441690936802877e-55,-4.122292271176645e-69,2.2559999999993026e-06,6.973839181641833e-19,6.179999999999969e-05,3.1156974221181835e-19,7.13448651438944e-49,1.3153589936467432e-41,4.298640364948114e-52,-4.3519150804347713e-88,2.0977360797413474e-44,1.2086742903706165e-29,-3.8874767724387432e-62,2.2095060132916416e-40,-7.052527878386684e-136,-9.348779641535008e-66,-1.8290597385822153e-51,-9.765781130879202e-65,1.6890400825856938e-38,7.015918725896169e-43,1.0093651060841555e-92,2.2272526077112118e-51,8.83523028650559e-39,0.0003339999999999957,4.326345479714884e-18,8.172541022566784e-28,3.0724678338904736e-41,-3.9466252360665365e-83,5.782134772707025e-53,3.4173113587031455e-59,-2.529942802470123e-74,4.1722161578656717e-60,-4.341278754468125e-87,4.611262917180248e-23,1.7357643418699673e-28,1.2223745421378667e-21,3.509999999999999e-06,9.347728639533573e-63,7.942115160141468e-55,2.6310732110757364e-21,1.7799999999999974e-06,3.1033242803735842e-49,1.6462307405557942e-44,-4.1599588888580153e-94,5.882096599036622e-66,0.0,0.0,7.952902950242249e-37,2.1302751785000715e-24,3.807162192410433e-54,2.662292262715768e-25,-1.6106672757088037e-73,1.9117129636178362e-42,-1.6106672757090007e-73,-7.931110660952776e-97,3.4802186223672e-62,1.8263389472733565e-42,1.207353724942317e-28,6.548918253922863e-39,1.6315406338423013e-59,7.793549520557906e-53,2.3796107445853088e-56,2.3951968918696236e-47,2.952175265765089e-38,2.230391615537167e-67,-4.7011676178289444e-80
